,bbknn_bt_b,bbknn_bt,base_bt_b,base_bt,regr_bt_b,regr_bt,combat_bt_b,combat_bt,scanorama_bt_b,scanorama_bt,mnn_bt_b,mnn_bt
0,0.01143234207286399,0.07629758739966482,0.012630343,0.075427316,-0.0067840507,0.07524182,-0.0041313643040175,0.0686279603922592,-0.008551926,0.09326748,0.00029725418,0.08377527
1,0.011034410364812135,0.08208926435208576,0.011214893,0.08021927,-0.0022339078,0.08159522,-0.0034020447460002,0.0697999555691299,0.0023862715,0.114293255,0.02738664,0.052088637
2,0.005548259690225237,0.0006847451363578812,0.0071883993,-0.003920615,-0.0021745083,0.00075686566,-0.0033674670461404,-0.0004978989519077,0.0063225473,-0.003680181,0.0032052544,-0.013529471
3,0.004478502592025644,0.0027609578224552225,0.009400992,0.0022755652,-0.0059462744,-4.340066e-05,-0.0030538757179866,0.0055756388760022,0.0030005947,0.025115456,0.00913636,0.015573168
4,0.009268292445366198,0.0710593507076171,0.014241556,0.068128884,-0.007773699,0.074467584,-0.003243908159941,0.0639113727978846,-0.0006202827,0.10562508,0.009009166,0.08852794
5,0.0031740870955615655,0.05430454316428133,0.0065773525,0.05108964,-0.014474064,0.04922713,-0.0054648901167199,0.0458269706831087,0.0008163181,0.0729075,0.03180077,0.008578134
6,0.00868746547019491,0.07273195325953702,0.0114449505,0.071581885,-0.006634312,0.06818488,-0.0042067569917835,0.0636079016928902,-0.0020329116,0.09311181,-0.021961309,0.06150313
7,0.008823515090903084,0.08080867397669544,0.011562507,0.077509515,-0.0028107634,0.07895299,-0.0037402546931005,0.0644561529254039,-0.0037673973,0.09592266,0.008511153,0.07006139
8,0.0038864739752756945,0.06641067266704417,0.007077556,0.06340033,-0.0031274841,0.07017664,-0.0070635500373143,0.0635547914133543,-0.005526487,0.09494915,-0.0046938127,0.071377344
9,0.014964844245591856,0.08112847499976067,0.016215209,0.0763229,-0.0054760897,0.08025664,-0.0023372209683795,0.06937743825492,-0.00661574,0.10613369,-0.0029496194,0.086292505
