,silh_score,method,factor
1184,0.01862350106239319,base,Batch
1185,0.01759490557014942,base,Batch
1186,0.016052456572651863,base,Batch
1187,0.005304662510752678,base,Batch
1188,0.02120683528482914,base,Batch
1189,0.013473626226186752,base,Batch
1190,0.01604294590651989,base,Batch
1191,0.015932591632008553,base,Batch
1192,0.016097387298941612,base,Batch
1193,0.00598437013104558,base,Batch
1194,0.010909068398177624,base,Batch
1195,0.01935938000679016,base,Batch
1196,0.018331700935959816,base,Batch
1197,0.011565696448087692,base,Batch
1198,0.012966359965503216,base,Batch
1199,0.017450354993343353,base,Batch
1200,0.016628265380859375,base,Batch
1201,0.021721327677369118,base,Batch
1202,0.015297158621251583,base,Batch
1203,0.008583628572523594,base,Batch
1204,0.014651910401880741,base,Batch
1205,0.018202822655439377,base,Batch
1206,0.01185558456927538,base,Batch
1207,0.017684899270534515,base,Batch
1208,0.025373494252562523,base,Batch
1209,0.013883688487112522,base,Batch
1210,0.018844937905669212,base,Batch
1211,0.024977143853902817,base,Batch
1212,0.017951320856809616,base,Batch
1213,0.018735842779278755,base,Batch
1214,0.022792678326368332,base,Batch
1215,0.02770085260272026,base,Batch
1216,0.01982973702251911,base,Batch
1217,0.012914909049868584,base,Batch
1218,0.022600334137678146,base,Batch
1219,0.026607349514961243,base,Batch
1220,0.01090655755251646,base,Batch
1221,0.014809914864599705,base,Batch
1222,0.02162822335958481,base,Batch
1223,0.015687713399529457,base,Batch
1224,0.016473643481731415,base,Batch
1225,0.01298039872199297,base,Batch
1226,0.014833076857030392,base,Batch
1227,0.004763240460306406,base,Batch
1228,0.01376128476113081,base,Batch
1229,0.02310461550951004,base,Batch
1230,0.009998723864555359,base,Batch
1231,0.01562339998781681,base,Batch
1232,0.013588299043476582,base,Batch
1233,0.014180328696966171,base,Batch
1234,0.01595664955675602,base,Batch
1235,0.020177029073238373,base,Batch
1236,0.00868372991681099,base,Batch
1237,0.022541593760252,base,Batch
1238,0.01459440402686596,base,Batch
1239,0.012897689826786518,base,Batch
1240,0.015820864588022232,base,Batch
1241,0.015655789524316788,base,Batch
1242,0.026112250983715057,base,Batch
1243,0.022548295557498932,base,Batch
1244,0.01406467892229557,base,Batch
1245,0.015108747407793999,base,Batch
1246,0.023743940517306328,base,Batch
1247,0.012430676259100437,base,Batch
1248,0.02002791501581669,base,Batch
1249,0.01669367216527462,base,Batch
1250,0.02821495570242405,base,Batch
1251,0.07542731612920761,base,Cell type
1252,0.08021926879882812,base,Cell type
1253,-0.0039206151850521564,base,Cell type
1254,0.0022755651734769344,base,Cell type
1255,0.06812888383865356,base,Cell type
1256,0.05108964070677757,base,Cell type
1257,0.0715818852186203,base,Cell type
1258,0.07750951498746872,base,Cell type
1259,0.06340032815933228,base,Cell type
1260,0.07632289826869965,base,Cell type
1261,0.004679093137383461,base,Cell type
1262,0.08276702463626862,base,Cell type
1263,0.07429659366607666,base,Cell type
1264,0.08156751096248627,base,Cell type
1265,0.08054511249065399,base,Cell type
1266,-0.01874704658985138,base,Cell type
1267,0.08115001022815704,base,Cell type
1268,0.062010813504457474,base,Cell type
1269,0.07552312314510345,base,Cell type
1270,0.08326705545186996,base,Cell type
1271,0.07401371747255325,base,Cell type
1272,-0.0005516548408195376,base,Cell type
1273,0.06461109220981598,base,Cell type
1274,0.0019292992074042559,base,Cell type
1275,0.06635961681604385,base,Cell type
1276,0.06851035356521606,base,Cell type
1277,0.06194134056568146,base,Cell type
1278,0.08091071248054504,base,Cell type
1279,0.048451170325279236,base,Cell type
1280,-0.005183580331504345,base,Cell type
1281,0.06416276097297668,base,Cell type
1282,0.058338191360235214,base,Cell type
1283,0.06264233589172363,base,Cell type
1284,0.0627138540148735,base,Cell type
1285,0.05762900412082672,base,Cell type
1286,0.058077894151210785,base,Cell type
1287,0.001036435249261558,base,Cell type
1288,0.06753402948379517,base,Cell type
1289,0.07007449865341187,base,Cell type
1290,0.07846875488758087,base,Cell type
1291,0.07500039041042328,base,Cell type
1292,0.07620891183614731,base,Cell type
1293,0.0562928169965744,base,Cell type
1294,0.07629767060279846,base,Cell type
1295,0.0785936489701271,base,Cell type
1296,0.06578076630830765,base,Cell type
1297,0.04559437558054924,base,Cell type
1298,0.0350668840110302,base,Cell type
1299,0.0662492886185646,base,Cell type
1300,0.017629209905862808,base,Cell type
1301,0.05639226362109184,base,Cell type
1302,0.023526044562458992,base,Cell type
1303,0.04230841249227524,base,Cell type
1304,0.048469893634319305,base,Cell type
1305,0.06000183895230293,base,Cell type
1306,0.04195893555879593,base,Cell type
1307,0.06100047379732132,base,Cell type
1308,0.06612566113471985,base,Cell type
1309,0.05803873762488365,base,Cell type
1310,0.050826266407966614,base,Cell type
1311,0.009332398883998394,base,Cell type
1312,0.052375923842191696,base,Cell type
1313,0.06136758252978325,base,Cell type
1314,0.0705067440867424,base,Cell type
1315,0.06313678622245789,base,Cell type
1316,0.05863701179623604,base,Cell type
1317,0.05706038698554039,base,Cell type
1318,0.03966927528381348,base,Cell type
1319,0.025349078699946404,base,Cell type
1320,0.046459998935461044,base,Cell type
1321,0.05500628799200058,base,Cell type
1322,-0.03527887165546417,base,Cell type
1323,0.053776536136865616,base,Cell type
1324,0.06605295836925507,base,Cell type
1325,0.06991101801395416,base,Cell type
1326,0.0576673224568367,base,Cell type
1327,0.06538625806570053,base,Cell type
1328,0.05215692147612572,base,Cell type
1329,0.004085834603756666,base,Cell type
1330,0.05223211646080017,base,Cell type
1331,0.06204034760594368,base,Cell type
1332,0.03030574880540371,base,Cell type
1333,0.04558831453323364,base,Cell type
1334,0.06281367689371109,base,Cell type
1335,-0.04474814981222153,base,Cell type
1336,0.027130721136927605,base,Cell type
1337,0.06343358755111694,base,Cell type
1338,0.05400028079748154,base,Cell type
1339,0.07866210490465164,base,Cell type
1340,0.052921079099178314,base,Cell type
1341,0.07066912949085236,base,Cell type
1342,0.061381276696920395,base,Cell type
1343,0.04053720086812973,base,Cell type
1344,0.061113372445106506,base,Cell type
1345,0.06278695166110992,base,Cell type
1346,0.042042650282382965,base,Cell type
1347,0.10229752957820892,base,Cell type
1348,0.026547376066446304,base,Cell type
1349,0.1310761421918869,base,Cell type
1350,0.14828157424926758,base,Cell type
1351,0.09883417189121246,base,Cell type
1352,0.061446987092494965,base,Cell type
1353,0.1346898376941681,base,Cell type
1354,0.007855131290853024,base,Cell type
1355,0.09556140750646591,base,Cell type
1356,0.08579587936401367,base,Cell type
1357,0.10302571207284927,base,Cell type
1358,0.07994043827056885,base,Cell type
1359,0.12267166376113892,base,Cell type
1360,0.10202395915985107,base,Cell type
1361,0.007421334274113178,base,Cell type
1362,0.08617173135280609,base,Cell type
1363,0.12166023254394531,base,Cell type
1364,0.09524399787187576,base,Cell type
1365,0.11355557292699814,base,Cell type
1366,0.12549127638339996,base,Cell type
1367,0.1028752252459526,base,Cell type
1368,0.13699106872081757,base,Cell type
1369,0.0682487040758133,base,Cell type
1370,-0.002020382322371006,base,Cell type
1371,0.0012397423852235079,base,Cell type
1372,0.11416182667016983,base,Cell type
1373,0.08722174167633057,base,Cell type
1374,0.12528501451015472,base,Cell type
1375,0.09938231855630875,base,Cell type
1376,0.08974920958280563,base,Cell type
1377,0.07271585613489151,base,Cell type
1378,0.12598711252212524,base,Cell type
1379,0.02535548433661461,base,Cell type
1380,0.011678614653646946,base,Cell type
1381,0.11757504940032959,base,Cell type
1382,0.11981178820133209,base,Cell type
1383,0.11250676214694977,base,Cell type
1384,0.05918169021606445,base,Cell type
1385,0.05383582413196564,base,Cell type
1386,0.04846674203872681,base,Cell type
1387,0.05742025002837181,base,Cell type
1388,0.06054399535059929,base,Cell type
1389,0.05092501640319824,base,Cell type
1390,0.044154711067676544,base,Cell type
1391,0.059911489486694336,base,Cell type
1392,0.005620363634079695,base,Cell type
1393,0.05347762256860733,base,Cell type
1394,0.0522589348256588,base,Cell type
1395,0.04759780317544937,base,Cell type
1396,0.04897845536470413,base,Cell type
1397,0.043257880955934525,base,Cell type
1398,0.05327269807457924,base,Cell type
1399,0.07470058649778366,base,Cell type
1400,0.03660981357097626,base,Cell type
1401,0.050494011491537094,base,Cell type
1402,0.04404813423752785,base,Cell type
1403,0.05773577466607094,base,Cell type
1404,0.06457730382680893,base,Cell type
1405,0.07031399011611938,base,Cell type
1406,0.05751920863986015,base,Cell type
1407,0.042035944759845734,base,Cell type
1408,0.04174424707889557,base,Cell type
1409,0.045189447700977325,base,Cell type
1410,0.05304389074444771,base,Cell type
1411,0.04695867374539375,base,Cell type
1412,0.05585420876741409,base,Cell type
1413,0.04777517169713974,base,Cell type
1414,0.05456819385290146,base,Cell type
1415,0.06654098629951477,base,Cell type
1416,0.06433505564928055,base,Cell type
1417,0.06221267208456993,base,Cell type
1418,0.05929892510175705,base,Cell type
1419,0.0030458271503448486,base,Cell type
1420,0.0544857457280159,base,Cell type
1421,0.06113135442137718,base,Cell type
1422,0.050457026809453964,base,Cell type
1423,0.052921097725629807,base,Cell type
1424,0.06776142120361328,base,Cell type
1425,0.07201031595468521,base,Cell type
1426,0.06820553541183472,base,Cell type
1427,0.05782758817076683,base,Cell type
1428,0.015011859126389027,base,Cell type
1429,0.04528322070837021,base,Cell type
1430,0.029897065833210945,base,Cell type
1431,0.0806952565908432,base,Cell type
1432,0.05366852134466171,base,Cell type
1433,0.04469062760472298,base,Cell type
1434,0.0651990994811058,base,Cell type
1435,0.03391995653510094,base,Cell type
1436,0.05935733765363693,base,Cell type
1437,-0.008104726672172546,base,Cell type
1438,0.039908867329359055,base,Cell type
1439,0.059237610548734665,base,Cell type
1440,0.04746142029762268,base,Cell type
1441,0.054550651460886,base,Cell type
1442,0.05282928794622421,base,Cell type
1443,0.06148122251033783,base,Cell type
1444,0.07326997071504593,base,Cell type
1445,0.05178330838680267,base,Cell type
1446,0.05706494301557541,base,Cell type
1447,0.05897315591573715,base,Cell type
1448,0.010136902332305908,base,Cell type
1449,0.015906047075986862,base,Cell type
1450,0.042910005897283554,base,Cell type
1451,0.05744883790612221,base,Cell type
1452,0.05996634066104889,base,Cell type
1453,0.06778943538665771,base,Cell type
1454,0.06684543192386627,base,Cell type
1455,0.049148134887218475,base,Cell type
1456,0.05146525800228119,base,Cell type
1457,0.04986046627163887,base,Cell type
1458,0.05013374239206314,base,Cell type
1459,0.02202812395989895,base,Cell type
1460,0.04967157915234566,base,Cell type
1461,0.03660224750638008,base,Cell type
1462,0.0621224083006382,base,Cell type
1463,0.0410744808614254,base,Cell type
1464,0.0649280771613121,base,Cell type
1465,0.04986618086695671,base,Cell type
1466,0.05050644278526306,base,Cell type
1467,0.060736559331417084,base,Cell type
1468,-0.0038372487761080265,base,Cell type
1469,0.044228360056877136,base,Cell type
1470,0.01701533794403076,base,Cell type
1471,0.060126613825559616,base,Cell type
1472,0.06028192490339279,base,Cell type
1473,0.0386791005730629,base,Cell type
1474,-0.0054105003364384174,base,Cell type
1475,0.06996452063322067,base,Cell type
1476,0.059457823634147644,base,Cell type
1477,0.045275602489709854,base,Cell type
1478,0.05779624357819557,base,Cell type
1479,0.043826598674058914,base,Cell type
1480,0.047322504222393036,base,Cell type
1481,0.049369361251592636,base,Cell type
1482,0.014973216690123081,base,Cell type
1483,0.04854384809732437,base,Cell type
1484,0.03990279883146286,base,Cell type
1485,0.036368753761053085,base,Cell type
1486,0.026438653469085693,base,Cell type
1487,0.03510376438498497,base,Cell type
1488,0.03999185189604759,base,Cell type
1489,0.05743911862373352,base,Cell type
1490,0.032716087996959686,base,Cell type
1491,0.04612870514392853,base,Cell type
1492,0.04200039058923721,base,Cell type
1493,0.0303505752235651,base,Cell type
1494,0.045562926679849625,base,Cell type
1495,0.05672701075673103,base,Cell type
1496,0.05220591276884079,base,Cell type
1497,0.057941894978284836,base,Cell type
1498,0.06596259027719498,base,Cell type
1499,0.04789002612233162,base,Cell type
1500,0.0621887668967247,base,Cell type
1501,0.03480866923928261,base,Cell type
1502,0.05067947506904602,base,Cell type
1503,-0.038555171340703964,base,Cell type
1504,0.04611196741461754,base,Cell type
1505,0.033335477113723755,base,Cell type
1506,0.04930907115340233,base,Cell type
1507,0.05120902135968208,base,Cell type
1508,0.04662792757153511,base,Cell type
1509,0.04212217405438423,base,Cell type
1510,0.06083037704229355,base,Cell type
1511,0.030198926106095314,base,Cell type
1512,0.05611675605177879,base,Cell type
1513,0.04832123592495918,base,Cell type
1514,0.05247488617897034,base,Cell type
1515,-0.043787114322185516,base,Cell type
1516,0.041257016360759735,base,Cell type
1517,0.06664577126502991,base,Cell type
1518,0.05341862887144089,base,Cell type
1519,0.059410370886325836,base,Cell type
1520,0.057310353964567184,base,Cell type
1521,0.06679953634738922,base,Cell type
1522,0.055029284209012985,base,Cell type
1523,0.05027912184596062,base,Cell type
1524,0.057532258331775665,base,Cell type
1525,0.04369835555553436,base,Cell type
1526,0.042549945414066315,base,Cell type
1527,-0.008253740146756172,base,Cell type
1528,0.05684172734618187,base,Cell type
1529,-0.015010411851108074,base,Cell type
1530,0.0661737322807312,base,Cell type
1531,0.052012909203767776,base,Cell type
1532,-0.05106252804398537,base,Cell type
1533,0.048227254301309586,base,Cell type
1534,0.025250189006328583,base,Cell type
1535,0.060583267360925674,base,Cell type
1536,0.04728199169039726,base,Cell type
1537,0.05448772758245468,base,Cell type
1538,0.03459302708506584,base,Cell type
1539,0.0364992655813694,base,Cell type
1540,0.047238003462553024,base,Cell type
1541,-0.050048183649778366,base,Cell type
1542,0.04073537513613701,base,Cell type
1543,0.03162432089447975,base,Cell type
1544,0.058557722717523575,base,Cell type
1545,0.050418153405189514,base,Cell type
1546,0.045953281223773956,base,Cell type
1547,0.04812585562467575,base,Cell type
1548,-0.02294239029288292,base,Cell type
1549,0.05530598387122154,base,Cell type
1550,0.04657583683729172,base,Cell type
1551,0.04315236210823059,base,Cell type
1552,0.04673001170158386,base,Cell type
1553,0.06179041042923927,base,Cell type
1554,0.03695784509181976,base,Cell type
1555,-0.05462878569960594,base,Cell type
1556,0.0394916795194149,base,Cell type
1557,0.05607207864522934,base,Cell type
1558,0.032407984137535095,base,Cell type
1559,0.04691888391971588,base,Cell type
1560,0.03591897338628769,base,Cell type
1561,0.05316140502691269,base,Cell type
1562,0.03380705416202545,base,Cell type
1563,0.03779589384794235,base,Cell type
1564,0.04669089615345001,base,Cell type
1565,0.04749719798564911,base,Cell type
1566,0.0629860907793045,base,Cell type
1567,-0.036883264780044556,base,Cell type
1568,0.04857797920703888,base,Cell type
1569,0.043376896530389786,base,Cell type
1570,0.047389838844537735,base,Cell type
1571,0.048227693885564804,base,Cell type
1572,0.042124293744564056,base,Cell type
1573,0.05116771161556244,base,Cell type
1574,0.059107933193445206,base,Cell type
1575,0.06113149970769882,base,Cell type
1576,0.024466082453727722,base,Cell type
1577,0.018255289644002914,base,Cell type
1578,0.036095187067985535,base,Cell type
1579,0.004309066571295261,base,Cell type
1580,0.0037545962259173393,base,Cell type
1581,0.03487399220466614,base,Cell type
1582,0.027400311082601547,base,Cell type
1583,0.04179075360298157,base,Cell type
1584,0.03846869245171547,base,Cell type
1585,0.02721651829779148,base,Cell type
1586,0.03206704184412956,base,Cell type
1587,0.009571261703968048,base,Cell type
1588,0.0372849740087986,base,Cell type
1589,0.012077734805643559,base,Cell type
1590,0.04058810696005821,base,Cell type
1591,0.016681883484125137,base,Cell type
1592,0.024726077914237976,base,Cell type
1593,0.001320214825682342,base,Cell type
1594,0.039455752819776535,base,Cell type
1595,0.026505880057811737,base,Cell type
1596,0.024817490950226784,base,Cell type
1597,0.006013888865709305,base,Cell type
1598,0.035539086908102036,base,Cell type
1599,0.04171593859791756,base,Cell type
1600,0.03848196566104889,base,Cell type
1601,0.021486567333340645,base,Cell type
1602,0.036468882113695145,base,Cell type
1603,0.02379053644835949,base,Cell type
1604,0.01227943878620863,base,Cell type
1605,0.049436621367931366,base,Cell type
1606,0.020260680466890335,base,Cell type
1607,0.034857142716646194,base,Cell type
1608,0.028580166399478912,base,Cell type
1609,0.015364399179816246,base,Cell type
1610,0.0066094123758375645,base,Cell type
1611,0.017646944150328636,base,Cell type
1612,0.02854929491877556,base,Cell type
1613,0.041596684604883194,base,Cell type
1614,-0.006500133778899908,base,Cell type
1615,0.0182928666472435,base,Cell type
1616,0.021990042179822922,base,Cell type
1617,0.040083255618810654,base,Cell type
1618,0.037231720983982086,base,Cell type
1619,0.031946729868650436,base,Cell type
1620,0.0023225443437695503,base,Cell type
1621,0.021053723990917206,base,Cell type
1622,0.02717015892267227,base,Cell type
1623,0.015867270529270172,base,Cell type
1624,0.029024174436926842,base,Cell type
1625,0.04156158119440079,base,Cell type
1626,0.0038902987726032734,base,Cell type
1627,0.03581804409623146,base,Cell type
1628,0.05269775167107582,base,Cell type
1629,0.035430558025836945,base,Cell type
1630,0.03462047502398491,base,Cell type
1631,0.04067981243133545,base,Cell type
1632,0.052259936928749084,base,Cell type
1633,0.023411357775330544,base,Cell type
1634,0.02090379036962986,base,Cell type
1635,0.03347158059477806,base,Cell type
1636,0.06007435545325279,base,Cell type
1637,0.0019821971654891968,base,Cell type
1638,0.0385771282017231,base,Cell type
1639,0.036674823611974716,base,Cell type
1640,0.02554755099117756,base,Cell type
1641,0.038999881595373154,base,Cell type
1642,0.01703697070479393,base,Cell type
1643,0.024151090532541275,base,Cell type
1644,0.0008624893380329013,base,Cell type
1645,0.029960287734866142,base,Cell type
1646,0.025225412100553513,base,Cell type
1647,0.009060133248567581,base,Cell type
1648,0.025074487552046776,base,Cell type
1649,0.012263486161828041,base,Cell type
1650,0.01740971766412258,base,Cell type
1651,0.01901392452418804,base,Cell type
1652,0.03617259860038757,base,Cell type
1653,0.007886179722845554,base,Cell type
1654,0.02354344353079796,base,Cell type
1655,0.010466592386364937,base,Cell type
1656,0.019604463130235672,base,Cell type
1657,0.01090490072965622,base,Cell type
1658,0.02080751582980156,base,Cell type
1659,0.04794355109333992,base,Cell type
1660,0.04202492907643318,base,Cell type
1661,0.01965668611228466,base,Cell type
1662,0.03211752325296402,base,Cell type
1663,0.050222206860780716,base,Cell type
1664,0.022490600124001503,base,Cell type
1665,0.034319691359996796,base,Cell type
1666,0.025011006742715836,base,Cell type
1667,0.059942930936813354,base,Cell type
1668,-0.006784050725400448,regr,Batch
1669,-0.002233907813206315,regr,Batch
1670,-0.0021745082922279835,regr,Batch
1671,-0.005946274381130934,regr,Batch
1672,-0.007773698773235083,regr,Batch
1673,-0.014474064111709595,regr,Batch
1674,-0.006634312216192484,regr,Batch
1675,-0.0028107634279876947,regr,Batch
1676,-0.003127484116703272,regr,Batch
1677,-0.005476089660078287,regr,Batch
1678,-0.025589358061552048,regr,Batch
1679,-0.005840516183525324,regr,Batch
1680,-0.006903254892677069,regr,Batch
1681,-0.006503370124846697,regr,Batch
1682,-0.00776364142075181,regr,Batch
1683,-0.0024465639144182205,regr,Batch
1684,-0.0066783311776816845,regr,Batch
1685,-0.006028811447322369,regr,Batch
1686,-0.003844574326649308,regr,Batch
1687,-0.00630164286121726,regr,Batch
1688,-0.006084891967475414,regr,Batch
1689,-0.017855314537882805,regr,Batch
1690,-0.006008244585245848,regr,Batch
1691,-0.015611693263053894,regr,Batch
1692,-0.008629879914224148,regr,Batch
1693,-0.006660665385425091,regr,Batch
1694,-0.004934827331453562,regr,Batch
1695,-0.00457292515784502,regr,Batch
1696,-0.007149823941290379,regr,Batch
1697,-0.017911821603775024,regr,Batch
1698,-0.006002584006637335,regr,Batch
1699,-0.006632113363593817,regr,Batch
1700,-0.01003649365156889,regr,Batch
1701,-0.0077413348481059074,regr,Batch
1702,-0.006086168810725212,regr,Batch
1703,-0.006957744713872671,regr,Batch
1704,-0.019602591171860695,regr,Batch
1705,-0.007301142439246178,regr,Batch
1706,-0.004620201885700226,regr,Batch
1707,-0.008514861576259136,regr,Batch
1708,-0.0031969845294952393,regr,Batch
1709,-0.006276032887399197,regr,Batch
1710,-0.01151448767632246,regr,Batch
1711,-0.005344279110431671,regr,Batch
1712,-0.0067197224125266075,regr,Batch
1713,-0.004988119937479496,regr,Batch
1714,-0.007804613094776869,regr,Batch
1715,-0.0014860456576570868,regr,Batch
1716,-0.005038922652602196,regr,Batch
1717,-0.011205589398741722,regr,Batch
1718,-0.004434064496308565,regr,Batch
1719,-0.010211249813437462,regr,Batch
1720,-0.003913505468517542,regr,Batch
1721,-0.006227788981050253,regr,Batch
1722,-0.001851576380431652,regr,Batch
1723,-0.001963893650099635,regr,Batch
1724,-0.0006462871679104865,regr,Batch
1725,-0.0022014337591826916,regr,Batch
1726,-0.005962344817817211,regr,Batch
1727,-0.0038592650089412928,regr,Batch
1728,-0.018829308450222015,regr,Batch
1729,-0.0035536433570086956,regr,Batch
1730,-0.0048147765919566154,regr,Batch
1731,-0.0023594042286276817,regr,Batch
1732,-0.0034914950374513865,regr,Batch
1733,-0.0026294675190001726,regr,Batch
1734,-0.0029556958470493555,regr,Batch
1735,-0.0013984318356961012,regr,Batch
1736,-0.026074308902025223,regr,Batch
1737,-0.0027747242711484432,regr,Batch
1738,0.0011863254476338625,regr,Batch
1739,-0.005087423138320446,regr,Batch
1740,-0.0026995837688446045,regr,Batch
1741,-0.0016096829203888774,regr,Batch
1742,-0.0014033481711521745,regr,Batch
1743,-0.004110276233404875,regr,Batch
1744,-0.007194275967776775,regr,Batch
1745,-0.006728884764015675,regr,Batch
1746,-0.012794116511940956,regr,Batch
1747,-0.0040006451308727264,regr,Batch
1748,-0.0031856263522058725,regr,Batch
1749,-0.004265295807272196,regr,Batch
1750,-0.005461014341562986,regr,Batch
1751,-0.00545154744759202,regr,Batch
1752,-0.000868920877110213,regr,Batch
1753,-0.021741049364209175,regr,Batch
1754,-0.004564688075333834,regr,Batch
1755,-0.0027522717136889696,regr,Batch
1756,-0.008320863358676434,regr,Batch
1757,-0.004688674118369818,regr,Batch
1758,-0.005391363985836506,regr,Batch
1759,-0.0030962941236793995,regr,Batch
1760,-0.008521106094121933,regr,Batch
1761,-0.005353765096515417,regr,Batch
1762,-0.004179118201136589,regr,Batch
1763,-0.007095734588801861,regr,Batch
1764,0.006904148496687412,regr,Batch
1765,-0.0022638326045125723,regr,Batch
1766,0.004292538855224848,regr,Batch
1767,0.011513716541230679,regr,Batch
1768,0.008679692633450031,regr,Batch
1769,0.0012922602472826838,regr,Batch
1770,0.009631868451833725,regr,Batch
1771,0.0007124568219296634,regr,Batch
1772,0.006022121291607618,regr,Batch
1773,0.0037926137447357178,regr,Batch
1774,0.007849222980439663,regr,Batch
1775,0.0010225399164482951,regr,Batch
1776,0.007669605314731598,regr,Batch
1777,0.005031538661569357,regr,Batch
1778,-0.007076089270412922,regr,Batch
1779,0.0013743365416303277,regr,Batch
1780,0.006769850384443998,regr,Batch
1781,0.005454862955957651,regr,Batch
1782,0.005693815648555756,regr,Batch
1783,0.007438123691827059,regr,Batch
1784,0.005547450855374336,regr,Batch
1785,0.006605290342122316,regr,Batch
1786,0.004581433720886707,regr,Batch
1787,-0.007691932842135429,regr,Batch
1788,-0.0033325329422950745,regr,Batch
1789,0.0058028195053339005,regr,Batch
1790,0.004872406832873821,regr,Batch
1791,0.005264720879495144,regr,Batch
1792,0.0024390658363699913,regr,Batch
1793,0.0032482699025422335,regr,Batch
1794,0.00021551210375037044,regr,Batch
1795,0.004661745857447386,regr,Batch
1796,-0.01994759775698185,regr,Batch
1797,-0.007592932321131229,regr,Batch
1798,0.0033697907347232103,regr,Batch
1799,0.0037943925708532333,regr,Batch
1800,0.0026966289151459932,regr,Batch
1801,-0.0036859209649264812,regr,Batch
1802,-0.004704730585217476,regr,Batch
1803,-0.0035410525742918253,regr,Batch
1804,-0.004219739232212305,regr,Batch
1805,-0.00300199375487864,regr,Batch
1806,-0.0041890814900398254,regr,Batch
1807,-0.0022799689322710037,regr,Batch
1808,-0.002266213297843933,regr,Batch
1809,-0.010286352597177029,regr,Batch
1810,-0.006160465069115162,regr,Batch
1811,-0.006352768745273352,regr,Batch
1812,-0.005569878965616226,regr,Batch
1813,-0.005041942000389099,regr,Batch
1814,-0.003314234549179673,regr,Batch
1815,-0.0029598877299576998,regr,Batch
1816,-0.002295044483616948,regr,Batch
1817,-0.003527255728840828,regr,Batch
1818,-0.004573505837470293,regr,Batch
1819,-0.0042307996191084385,regr,Batch
1820,-0.00226276321336627,regr,Batch
1821,-0.0030800902750343084,regr,Batch
1822,-0.0032052176538854837,regr,Batch
1823,-0.003815112868323922,regr,Batch
1824,-0.004730693064630032,regr,Batch
1825,-0.0056121982634067535,regr,Batch
1826,-0.00149009027518332,regr,Batch
1827,-0.0037881634198129177,regr,Batch
1828,-0.0018992973491549492,regr,Batch
1829,-0.004549257457256317,regr,Batch
1830,-0.003484373679384589,regr,Batch
1831,-0.0016093706944957376,regr,Batch
1832,-0.0025101620703935623,regr,Batch
1833,-0.0037853592075407505,regr,Batch
1834,-0.0023432953748852015,regr,Batch
1835,-0.0034087800886482,regr,Batch
1836,-0.009742124006152153,regr,Batch
1837,-0.002009803429245949,regr,Batch
1838,-0.0035098474472761154,regr,Batch
1839,-0.002228336175903678,regr,Batch
1840,-0.0010696743847802281,regr,Batch
1841,-0.0010302957380190492,regr,Batch
1842,-0.002018604427576065,regr,Batch
1843,-0.0014402285451069474,regr,Batch
1844,-0.0025811176747083664,regr,Batch
1845,-0.0002201655152020976,regr,Batch
1846,-0.002349465386942029,regr,Batch
1847,-0.003952646162360907,regr,Batch
1848,-0.0008295588777400553,regr,Batch
1849,-0.0018596277805045247,regr,Batch
1850,-0.0030800816603004932,regr,Batch
1851,-0.001017258851788938,regr,Batch
1852,-0.0029131826013326645,regr,Batch
1853,-0.0037434594705700874,regr,Batch
1854,0.000601310224737972,regr,Batch
1855,-0.004582737572491169,regr,Batch
1856,-0.0017394692404195666,regr,Batch
1857,-0.004440655000507832,regr,Batch
1858,-0.0003778241516556591,regr,Batch
1859,-0.0024914592504501343,regr,Batch
1860,-0.0018006466561928391,regr,Batch
1861,-0.001813045353628695,regr,Batch
1862,-0.0022452964913100004,regr,Batch
1863,-0.0037829289212822914,regr,Batch
1864,-0.0013389048399403691,regr,Batch
1865,-0.003141949884593487,regr,Batch
1866,0.000798778492026031,regr,Batch
1867,-0.005166840739548206,regr,Batch
1868,-0.0018033698434010148,regr,Batch
1869,0.0007142525864765048,regr,Batch
1870,-0.0032016367185860872,regr,Batch
1871,-0.0024589519016444683,regr,Batch
1872,-0.004101819824427366,regr,Batch
1873,-0.0043638418428599834,regr,Batch
1874,-0.003441958222538233,regr,Batch
1875,-0.01534853596240282,regr,Batch
1876,-0.003946120385080576,regr,Batch
1877,-0.003479602048173547,regr,Batch
1878,-0.006365119945257902,regr,Batch
1879,-0.00437107915058732,regr,Batch
1880,-0.0023478951770812273,regr,Batch
1881,-0.001685006427578628,regr,Batch
1882,-0.005575875751674175,regr,Batch
1883,-0.003263245802372694,regr,Batch
1884,-0.003193599870428443,regr,Batch
1885,-0.011775684542953968,regr,Batch
1886,-0.0032453902531415224,regr,Batch
1887,-0.006580549292266369,regr,Batch
1888,-0.0016284158919006586,regr,Batch
1889,-0.0006934962584637105,regr,Batch
1890,-0.0063918582163751125,regr,Batch
1891,-0.012878179550170898,regr,Batch
1892,-0.0022645036224275827,regr,Batch
1893,-0.0025458456948399544,regr,Batch
1894,-0.0013175910571590066,regr,Batch
1895,-0.0023233548272401094,regr,Batch
1896,-0.005474789999425411,regr,Batch
1897,-0.0028973689768463373,regr,Batch
1898,0.0003854482783935964,regr,Batch
1899,-0.005742903798818588,regr,Batch
1900,0.0004051245632581413,regr,Batch
1901,-0.0024248824920505285,regr,Batch
1902,0.0006670682923868299,regr,Batch
1903,-0.0031133126467466354,regr,Batch
1904,-0.004411343019455671,regr,Batch
1905,-0.00196458981372416,regr,Batch
