,bbknn_bt_b,bbknn_bt,base_bt_b,base_bt,regr_bt_b,regr_bt,combat_bt_b,combat_bt,scanorama_bt_b,scanorama_bt,mnn_bt_b,mnn_bt
0,0.046756584274863164,0.3607353049715409,0.046847615,0.35810423,0.005920301,0.36112344,-0.0002405582994843,0.3227249827251794,-0.03051216,0.45913798,0.06009192,0.48453996
1,0.04534453167229671,0.329642002275599,0.049230978,0.3244947,0.0026234211,0.32754272,-0.0008361043826921,0.312170151013635,-0.048575602,0.456118,0.06397326,0.48046052
2,0.029476250941129965,0.3718102394228912,0.03187242,0.37081695,0.011783188,0.35684112,0.0035300660923487,0.341653870143207,-0.08770374,0.34382457,0.026942123,0.38127398
3,0.03635008687815452,0.26303398290637925,0.04121778,0.25756392,-0.0011356216,0.2605409,-0.0020049258777112,0.2538534678834738,-0.052751314,0.3522787,0.038045567,0.36279115
4,0.04958429791500597,0.297489115912219,0.051065996,0.29614905,0.004198825,0.29910406,-0.000532815574499,0.2671266773901904,-0.0668942,0.3930792,0.048382748,0.41580546
5,0.0319084620212989,0.29611383382389994,0.0330788,0.2910407,0.007808903,0.2938844,0.0032291310511954,0.2943429819386264,-0.06776581,0.30767787,0.03975833,0.34744948
6,0.012180628095853848,0.09860532678298602,0.015386339,0.09488819,0.008735941,0.09323559,0.0007237246275749,0.0847429176503838,0.05230005,0.73174757,-0.14037982,-0.02539249
7,0.04023392821203493,0.3446986253969395,0.041200466,0.3434281,0.0071433866,0.3464488,0.0011310265440348,0.3252722824401805,-0.067049,0.42226332,0.046299323,0.47361544
8,0.047679323795140255,0.26208481362688874,0.051598165,0.25685048,0.00050787756,0.25917843,-0.0027821309561754,0.2424433720212999,-0.025289053,0.43830487,0.077267736,0.44295
9,0.05387249583520012,0.36823606041170814,0.058582436,0.3620993,0.0017025914,0.3646918,-0.0002566559080052,0.3437948789207528,-0.025518391,0.46425658,0.06548118,0.50003886
10,0.04639128863693384,0.33547935984215804,0.048596732,0.33152536,0.005855476,0.3341665,0.000304043867995,0.3256430759778069,-0.035804577,0.44786522,0.06851077,0.466427
11,0.034291945464142756,0.36295997984606293,0.037716087,0.35868144,0.009525527,0.3574635,0.0039446208450202,0.3453036172303204,-0.029373225,0.40509427,0.06443938,0.45023835
12,-0.005067826081787134,0.10263357687373208,6.0387747e-06,0.09753216,0.0052584712,0.10266714,-0.0020116054084277,0.0924183726816515,-0.36517605,0.61016375,-0.13764687,0.4583971
