,silh_score,method,factor
155,0.060975831001996994,bbknn,Batch
156,0.07458052784204483,bbknn,Batch
157,0.06032748892903328,bbknn,Batch
158,0.07158949971199036,bbknn,Batch
159,0.061503443866968155,bbknn,Batch
160,0.07102179527282715,bbknn,Batch
161,0.07150666415691376,bbknn,Batch
162,0.05788562074303627,bbknn,Batch
163,0.03970464691519737,bbknn,Batch
164,0.06521273404359818,bbknn,Batch
165,0.08107534795999527,bbknn,Batch
166,0.06518397480249405,bbknn,Batch
167,0.0674438327550888,bbknn,Batch
168,0.06455977261066437,bbknn,Batch
169,0.07408986985683441,bbknn,Batch
170,0.058521900326013565,bbknn,Batch
171,0.07613592594861984,bbknn,Batch
172,0.05834584683179855,bbknn,Batch
173,0.057908669114112854,bbknn,Batch
174,0.06719259172677994,bbknn,Batch
175,0.06739503145217896,bbknn,Batch
176,0.07618004083633423,bbknn,Batch
177,0.07121879607439041,bbknn,Batch
178,0.06985883414745331,bbknn,Batch
179,0.07312943041324615,bbknn,Batch
180,0.07382196933031082,bbknn,Batch
181,0.06651048362255096,bbknn,Batch
182,0.07948433607816696,bbknn,Batch
183,0.0626436248421669,bbknn,Batch
184,0.0429275706410408,bbknn,Batch
185,0.04760981351137161,bbknn,Batch
186,0.05486937239766121,bbknn,Batch
187,0.0693771168589592,bbknn,Batch
188,0.08557360619306564,bbknn,Batch
189,0.07244327664375305,bbknn,Batch
190,0.05809973180294037,bbknn,Batch
191,0.08565451949834824,bbknn,Batch
192,0.05580272898077965,bbknn,Batch
193,0.060266561806201935,bbknn,Batch
194,0.05683046206831932,bbknn,Batch
195,0.05101299285888672,bbknn,Batch
196,0.08321946859359741,bbknn,Batch
197,0.07369247823953629,bbknn,Batch
198,0.07937799394130707,bbknn,Batch
199,0.07179940491914749,bbknn,Batch
200,0.06300339847803116,bbknn,Batch
201,0.060743238776922226,bbknn,Batch
202,0.06132584437727928,bbknn,Batch
203,0.06411954760551453,bbknn,Batch
204,0.06397455930709839,bbknn,Batch
205,0.05583103001117706,bbknn,Batch
206,0.057334043085575104,bbknn,Batch
207,0.06565562635660172,bbknn,Batch
208,0.07469803094863892,bbknn,Batch
209,0.07065027952194214,bbknn,Batch
210,0.059376224875450134,bbknn,Batch
211,0.058735575526952744,bbknn,Batch
212,0.054170332849025726,bbknn,Batch
213,0.07934180647134781,bbknn,Batch
214,0.06368027627468109,bbknn,Batch
215,0.06692883372306824,bbknn,Batch
216,0.05063508450984955,bbknn,Batch
217,0.058642398566007614,bbknn,Batch
218,0.05786179378628731,bbknn,Batch
219,0.08033208549022675,bbknn,Batch
220,0.07170036435127258,bbknn,Batch
221,0.05672643706202507,bbknn,Batch
222,0.05495476350188255,bbknn,Batch
223,0.06565158814191818,bbknn,Batch
224,0.06655032187700272,bbknn,Batch
225,0.06549973040819168,bbknn,Batch
226,0.07714766263961792,bbknn,Batch
227,0.06530299782752991,bbknn,Batch
228,0.06070730835199356,bbknn,Batch
229,0.06933054327964783,bbknn,Batch
230,0.04646550863981247,bbknn,Batch
231,0.05443759635090828,bbknn,Batch
232,0.07040759176015854,bbknn,Batch
233,0.05672812834382057,bbknn,Batch
234,0.06717602908611298,bbknn,Batch
235,0.07036902755498886,bbknn,Batch
236,0.05293771252036095,bbknn,Batch
237,0.05460996925830841,bbknn,Batch
238,0.05195236951112747,bbknn,Batch
239,0.06568538397550583,bbknn,Batch
240,0.07120993733406067,bbknn,Batch
241,0.0767413079738617,bbknn,Batch
242,0.06330928951501846,bbknn,Batch
243,0.062468573451042175,bbknn,Batch
244,0.06661321222782135,bbknn,Batch
245,0.06364896148443222,bbknn,Batch
246,0.0419863723218441,bbknn,Batch
247,0.06809757649898529,bbknn,Batch
248,0.07471861690282822,bbknn,Batch
249,0.07589312642812729,bbknn,Batch
250,0.05468449741601944,bbknn,Batch
251,0.08021446317434311,bbknn,Batch
252,0.07122473418712616,bbknn,Batch
253,0.06752122193574905,bbknn,Batch
254,0.06566599756479263,bbknn,Batch
255,0.07736892998218536,bbknn,Batch
256,0.04363846406340599,bbknn,Batch
257,0.07077590376138687,bbknn,Batch
258,0.06690603494644165,bbknn,Batch
259,0.07391153275966644,bbknn,Batch
260,0.07631517201662064,bbknn,Batch
261,0.07403818517923355,bbknn,Batch
262,0.06156022474169731,bbknn,Batch
263,0.0625215470790863,bbknn,Batch
264,0.06638489663600922,bbknn,Batch
265,0.08360832929611206,bbknn,Batch
266,0.07094945013523102,bbknn,Batch
267,0.06795673072338104,bbknn,Batch
268,0.06914374977350235,bbknn,Batch
269,0.07688597589731216,bbknn,Batch
270,0.06162319332361221,bbknn,Batch
271,0.058106135576963425,bbknn,Batch
272,0.07776205241680145,bbknn,Batch
273,0.057033173739910126,bbknn,Batch
274,0.05266072228550911,bbknn,Batch
275,0.07054342329502106,bbknn,Batch
276,0.06982923299074173,bbknn,Batch
277,0.051949407905340195,bbknn,Batch
278,0.060358837246894836,bbknn,Batch
279,0.06932845711708069,bbknn,Batch
280,0.069564089179039,bbknn,Batch
281,0.06515608727931976,bbknn,Batch
282,0.06464767456054688,bbknn,Batch
283,0.05330124497413635,bbknn,Batch
284,0.06700937449932098,bbknn,Batch
285,0.06555099785327911,bbknn,Batch
286,0.07365814596414566,bbknn,Batch
287,0.05157296732068062,bbknn,Batch
288,0.06500957161188126,bbknn,Batch
289,0.061602525413036346,bbknn,Batch
290,0.06856236606836319,bbknn,Batch
291,0.062152180820703506,bbknn,Batch
292,0.0688612312078476,bbknn,Batch
293,0.06356145441532135,bbknn,Batch
294,0.062405094504356384,bbknn,Batch
295,0.05989108979701996,bbknn,Batch
296,0.02960573323071003,bbknn,Batch
297,0.06659940630197525,bbknn,Batch
298,0.05294300988316536,bbknn,Batch
299,0.05868839472532272,bbknn,Batch
300,0.05785617604851723,bbknn,Batch
301,0.05866510421037674,bbknn,Batch
302,0.060376618057489395,bbknn,Batch
303,0.060061898082494736,bbknn,Batch
304,0.05726116523146629,bbknn,Batch
305,0.06767083704471588,bbknn,Batch
306,0.06130043789744377,bbknn,Batch
307,0.06829626113176346,bbknn,Batch
308,0.06016121804714203,bbknn,Batch
309,0.07255976647138596,bbknn,Batch
310,0.04027106612920761,bbknn,Batch
311,0.07296475023031235,bbknn,Batch
312,0.04581134021282196,bbknn,Batch
313,0.05920180305838585,bbknn,Batch
314,0.060577597469091415,bbknn,Batch
315,0.056774210184812546,bbknn,Batch
316,0.06428847461938858,bbknn,Batch
317,0.06919556856155396,bbknn,Batch
318,0.06869635730981827,bbknn,Batch
319,0.07890936732292175,bbknn,Batch
320,0.07212167978286743,bbknn,Batch
321,0.06244003027677536,bbknn,Batch
322,0.06959357112646103,bbknn,Batch
323,0.07962770015001297,bbknn,Batch
324,0.05490833520889282,bbknn,Batch
325,0.06131529062986374,bbknn,Batch
326,0.06538582593202591,bbknn,Batch
327,0.06513278186321259,bbknn,Batch
328,0.05921162664890289,bbknn,Batch
329,0.06392057985067368,bbknn,Batch
330,0.06693359464406967,bbknn,Batch
331,0.07331066578626633,bbknn,Batch
332,0.06925150007009506,bbknn,Batch
333,0.057429105043411255,bbknn,Batch
334,0.2624245285987854,bbknn,Cell type
335,0.28349781036376953,bbknn,Cell type
336,0.27210772037506104,bbknn,Cell type
337,0.28805631399154663,bbknn,Cell type
338,0.2673308551311493,bbknn,Cell type
339,0.2866238057613373,bbknn,Cell type
340,0.2811846137046814,bbknn,Cell type
341,0.26722320914268494,bbknn,Cell type
342,0.267578125,bbknn,Cell type
343,0.2189054787158966,bbknn,Cell type
344,0.2705461084842682,bbknn,Cell type
345,0.25294479727745056,bbknn,Cell type
346,0.2658950090408325,bbknn,Cell type
347,0.26068437099456787,bbknn,Cell type
348,0.26278620958328247,bbknn,Cell type
349,0.20161482691764832,bbknn,Cell type
350,0.23207473754882812,bbknn,Cell type
351,0.23232883214950562,bbknn,Cell type
352,0.26614999771118164,bbknn,Cell type
353,0.2885400354862213,bbknn,Cell type
354,0.24321675300598145,bbknn,Cell type
355,0.28863441944122314,bbknn,Cell type
356,0.27482444047927856,bbknn,Cell type
357,0.2494070827960968,bbknn,Cell type
358,0.23416733741760254,bbknn,Cell type
359,0.2571992576122284,bbknn,Cell type
360,0.24549391865730286,bbknn,Cell type
361,0.18275225162506104,bbknn,Cell type
362,0.25433266162872314,bbknn,Cell type
363,0.2821066081523895,bbknn,Cell type
364,0.27459442615509033,bbknn,Cell type
365,0.18656346201896667,bbknn,Cell type
366,0.24141649901866913,bbknn,Cell type
367,0.267602801322937,bbknn,Cell type
368,0.19959931075572968,bbknn,Cell type
369,0.24219979345798492,bbknn,Cell type
370,0.23974233865737915,bbknn,Cell type
371,0.23805077373981476,bbknn,Cell type
372,0.26234638690948486,bbknn,Cell type
373,0.2716408371925354,bbknn,Cell type
374,0.24246497452259064,bbknn,Cell type
375,0.17037861049175262,bbknn,Cell type
376,0.25670069456100464,bbknn,Cell type
377,0.257300466299057,bbknn,Cell type
378,0.27088722586631775,bbknn,Cell type
379,0.25856733322143555,bbknn,Cell type
380,0.246816024184227,bbknn,Cell type
381,0.25683170557022095,bbknn,Cell type
382,0.31944841146469116,bbknn,Cell type
383,0.2593669593334198,bbknn,Cell type
384,0.22794240713119507,bbknn,Cell type
385,0.2529560923576355,bbknn,Cell type
386,0.2810169458389282,bbknn,Cell type
387,0.24964827299118042,bbknn,Cell type
388,0.2220473289489746,bbknn,Cell type
389,0.21760676801204681,bbknn,Cell type
390,0.25425395369529724,bbknn,Cell type
391,0.278933584690094,bbknn,Cell type
392,0.21303272247314453,bbknn,Cell type
393,0.26055148243904114,bbknn,Cell type
394,0.09258505702018738,bbknn,Cell type
395,0.07600183039903641,bbknn,Cell type
396,0.11592449247837067,bbknn,Cell type
397,0.12162471562623978,bbknn,Cell type
398,0.1137225404381752,bbknn,Cell type
399,0.10230759531259537,bbknn,Cell type
400,0.1422717273235321,bbknn,Cell type
401,0.1069914698600769,bbknn,Cell type
402,0.1560523509979248,bbknn,Cell type
403,0.11233530193567276,bbknn,Cell type
404,0.10624422132968903,bbknn,Cell type
405,0.11644371598958969,bbknn,Cell type
406,0.06362906843423843,bbknn,Cell type
407,0.13453494012355804,bbknn,Cell type
408,0.12059948593378067,bbknn,Cell type
409,0.08723396062850952,bbknn,Cell type
410,0.16218701004981995,bbknn,Cell type
411,0.1285347193479538,bbknn,Cell type
412,0.11541835218667984,bbknn,Cell type
413,0.11708994954824448,bbknn,Cell type
414,0.08808870613574982,bbknn,Cell type
415,0.15284864604473114,bbknn,Cell type
416,0.12168945372104645,bbknn,Cell type
417,0.0961962416768074,bbknn,Cell type
418,0.1210188940167427,bbknn,Cell type
419,0.138639897108078,bbknn,Cell type
420,0.10673302412033081,bbknn,Cell type
421,0.10916709154844284,bbknn,Cell type
422,0.10620656609535217,bbknn,Cell type
423,0.10275249928236008,bbknn,Cell type
424,0.1275818794965744,bbknn,Cell type
425,0.13877533376216888,bbknn,Cell type
426,0.13682955503463745,bbknn,Cell type
427,0.13203102350234985,bbknn,Cell type
428,0.12018255144357681,bbknn,Cell type
429,0.08593865483999252,bbknn,Cell type
430,0.0809016153216362,bbknn,Cell type
431,0.13099849224090576,bbknn,Cell type
432,0.12890982627868652,bbknn,Cell type
433,0.12380307912826538,bbknn,Cell type
434,0.06837554275989532,bbknn,Cell type
435,0.09608295559883118,bbknn,Cell type
436,0.09965309500694275,bbknn,Cell type
437,0.08639706671237946,bbknn,Cell type
438,0.09063027799129486,bbknn,Cell type
439,0.10724307596683502,bbknn,Cell type
440,0.06928680092096329,bbknn,Cell type
441,0.13695411384105682,bbknn,Cell type
442,0.09481364488601685,bbknn,Cell type
443,0.11220015585422516,bbknn,Cell type
444,0.05094959959387779,bbknn,Cell type
445,0.04123906418681145,bbknn,Cell type
446,0.02019319124519825,bbknn,Cell type
447,0.021074967458844185,bbknn,Cell type
448,0.02386661432683468,bbknn,Cell type
449,0.041381992399692535,bbknn,Cell type
450,0.011819313280284405,bbknn,Cell type
451,0.00944248866289854,bbknn,Cell type
452,-0.025472765788435936,bbknn,Cell type
453,0.054370731115341187,bbknn,Cell type
454,-0.006733131129294634,bbknn,Cell type
455,0.014393880032002926,bbknn,Cell type
456,0.011279769241809845,bbknn,Cell type
457,0.024345120415091515,bbknn,Cell type
458,0.03594595938920975,bbknn,Cell type
459,0.0658886656165123,bbknn,Cell type
460,0.06251931190490723,bbknn,Cell type
461,-0.03862539306282997,bbknn,Cell type
462,0.031095316633582115,bbknn,Cell type
463,0.038318026810884476,bbknn,Cell type
464,-0.007506509777158499,bbknn,Cell type
465,0.009119528345763683,bbknn,Cell type
466,0.022684141993522644,bbknn,Cell type
467,0.00999821163713932,bbknn,Cell type
468,0.04561450704932213,bbknn,Cell type
469,0.009715257212519646,bbknn,Cell type
470,0.062089938670396805,bbknn,Cell type
471,0.04023894667625427,bbknn,Cell type
472,0.012844384647905827,bbknn,Cell type
473,0.033220045268535614,bbknn,Cell type
474,0.02963653951883316,bbknn,Cell type
475,0.018353620544075966,bbknn,Cell type
476,0.03169349581003189,bbknn,Cell type
477,0.03821403905749321,bbknn,Cell type
478,0.03527774661779404,bbknn,Cell type
479,0.014931454323232174,bbknn,Cell type
480,0.04433576017618179,bbknn,Cell type
481,0.034916870296001434,bbknn,Cell type
482,0.03530949726700783,bbknn,Cell type
483,0.028545035049319267,bbknn,Cell type
484,0.014224328100681305,bbknn,Cell type
485,0.04143991693854332,bbknn,Cell type
486,0.040875185281038284,bbknn,Cell type
487,-0.011877880431711674,bbknn,Cell type
488,0.04078285023570061,bbknn,Cell type
489,0.061417356133461,bbknn,Cell type
490,0.08178028464317322,bbknn,Cell type
491,0.01764468289911747,bbknn,Cell type
492,0.04496115818619728,bbknn,Cell type
493,0.030866622924804688,bbknn,Cell type
494,0.047735732048749924,bbknn,Cell type
495,0.050145115703344345,bbknn,Cell type
496,0.032447777688503265,bbknn,Cell type
497,0.059333693236112595,bbknn,Cell type
498,0.03157548978924751,bbknn,Cell type
499,0.01694033481180668,bbknn,Cell type
500,0.016500575467944145,bbknn,Cell type
501,0.06198125332593918,bbknn,Cell type
502,-0.02808198891580105,bbknn,Cell type
503,0.04333173856139183,bbknn,Cell type
504,0.036636434495449066,bbknn,Cell type
505,0.05679341033101082,bbknn,Cell type
506,0.047882843762636185,bbknn,Cell type
507,0.030838489532470703,bbknn,Cell type
508,0.05650714784860611,bbknn,Cell type
509,0.034399423748254776,bbknn,Cell type
510,0.0243097934871912,bbknn,Cell type
511,0.07306484133005142,bbknn,Cell type
512,0.06568530946969986,bbknn,Cell type
513,0.025285834446549416,bbknn,Cell type
514,0.04345105215907097,bbknn,Cell type
515,0.027266662567853928,bbknn,Cell type
516,0.03871668875217438,bbknn,Cell type
517,-0.017832405865192413,bbknn,Cell type
518,0.05419931933283806,bbknn,Cell type
519,0.013586655259132385,bbknn,Cell type
520,0.07108625024557114,bbknn,Cell type
521,0.010050014592707157,bbknn,Cell type
522,0.05504807457327843,bbknn,Cell type
523,0.05664383992552757,bbknn,Cell type
524,0.041098110377788544,bbknn,Cell type
525,0.05559767037630081,bbknn,Cell type
526,0.032606951892375946,bbknn,Cell type
527,0.07329684495925903,bbknn,Cell type
528,-0.001089551136828959,bbknn,Cell type
529,0.013772382400929928,bbknn,Cell type
530,0.030770739540457726,bbknn,Cell type
531,0.026984132826328278,bbknn,Cell type
532,0.005925152916461229,bbknn,Cell type
533,0.05762748420238495,bbknn,Cell type
534,0.015471730381250381,bbknn,Cell type
535,0.017144983634352684,bbknn,Cell type
536,0.042393431067466736,bbknn,Cell type
537,0.020592330023646355,bbknn,Cell type
538,0.04040668159723282,bbknn,Cell type
539,0.06956847757101059,bbknn,Cell type
540,0.08193418383598328,bbknn,Cell type
541,0.02661597728729248,bbknn,Cell type
542,0.017533283680677414,bbknn,Cell type
543,0.01826157048344612,bbknn,Cell type
544,0.026015862822532654,bbknn,Cell type
545,0.04083279147744179,bbknn,Cell type
546,0.02017395943403244,bbknn,Cell type
547,0.049685005098581314,bbknn,Cell type
548,0.06596662849187851,bbknn,Cell type
549,0.04877054691314697,bbknn,Cell type
550,0.007672229316085577,bbknn,Cell type
551,0.036936696618795395,bbknn,Cell type
552,0.017998438328504562,bbknn,Cell type
553,0.04111174866557121,bbknn,Cell type
554,0.01075025461614132,bbknn,Cell type
555,0.011786505579948425,bbknn,Cell type
556,0.06558030843734741,bbknn,Cell type
557,-0.024950984865427017,bbknn,Cell type
558,0.032921697944402695,bbknn,Cell type
559,0.025569817051291466,bbknn,Cell type
560,0.019237540662288666,bbknn,Cell type
561,0.013025932013988495,bbknn,Cell type
562,0.012368908151984215,bbknn,Cell type
563,0.014014913700520992,bbknn,Cell type
564,0.016913777217268944,bbknn,Cell type
565,0.0005996498512104154,bbknn,Cell type
566,0.042783040553331375,bbknn,Cell type
567,0.003308691782876849,bbknn,Cell type
568,0.03119543381035328,bbknn,Cell type
569,0.05289355665445328,bbknn,Cell type
570,0.006305465009063482,bbknn,Cell type
571,0.02984585426747799,bbknn,Cell type
572,0.04816719517111778,bbknn,Cell type
573,0.037907108664512634,bbknn,Cell type
574,0.05014878138899803,bbknn,Cell type
575,0.024799276143312454,bbknn,Cell type
576,0.03241029754281044,bbknn,Cell type
577,0.025322994217276573,bbknn,Cell type
578,0.01909497193992138,bbknn,Cell type
579,0.045057788491249084,bbknn,Cell type
580,0.03817698732018471,bbknn,Cell type
581,0.007902352139353752,bbknn,Cell type
582,0.04360026866197586,bbknn,Cell type
583,0.048048458993434906,bbknn,Cell type
584,0.02525678277015686,bbknn,Cell type
585,0.05576976388692856,bbknn,Cell type
586,0.05044044926762581,bbknn,Cell type
587,0.035295940935611725,bbknn,Cell type
588,0.056652385741472244,bbknn,Cell type
589,0.038598980754613876,bbknn,Cell type
590,0.04223596304655075,bbknn,Cell type
591,0.008879791013896465,bbknn,Cell type
592,0.03723001107573509,bbknn,Cell type
593,0.007442461792379618,bbknn,Cell type
594,0.02056056447327137,bbknn,Cell type
595,0.03505407273769379,bbknn,Cell type
596,0.015266441740095615,bbknn,Cell type
597,0.05860964208841324,bbknn,Cell type
598,0.04793549329042435,bbknn,Cell type
599,0.026458458974957466,bbknn,Cell type
600,0.04539986699819565,bbknn,Cell type
601,0.000863633758854121,bbknn,Cell type
602,0.031053967773914337,bbknn,Cell type
603,0.036567430943250656,bbknn,Cell type
604,0.0668717697262764,bbknn,Cell type
605,0.03734979033470154,bbknn,Cell type
606,0.026143720373511314,bbknn,Cell type
607,0.07309036701917648,bbknn,Cell type
608,0.04210217669606209,bbknn,Cell type
609,-0.011128068901598454,bbknn,Cell type
610,0.046342883259058,bbknn,Cell type
611,0.009250756353139877,bbknn,Cell type
612,0.04479065537452698,bbknn,Cell type
613,0.011767453514039516,bbknn,Cell type
614,0.020472625270485878,bbknn,Cell type
615,0.021291986107826233,bbknn,Cell type
616,0.039466824382543564,bbknn,Cell type
617,0.020971935242414474,bbknn,Cell type
618,0.035447366535663605,bbknn,Cell type
619,-0.0010370224481448531,bbknn,Cell type
620,-0.012033257633447647,bbknn,Cell type
621,0.02936847135424614,bbknn,Cell type
622,0.008257345296442509,bbknn,Cell type
623,0.02894994430243969,bbknn,Cell type
624,0.0278488602489233,bbknn,Cell type
625,0.010030006058514118,bbknn,Cell type
626,0.03927924484014511,bbknn,Cell type
627,0.02224014699459076,bbknn,Cell type
628,0.03790048509836197,bbknn,Cell type
629,0.03784600645303726,bbknn,Cell type
630,0.006444443482905626,bbknn,Cell type
631,0.006179064977914095,bbknn,Cell type
632,0.05794161185622215,bbknn,Cell type
633,0.02240072935819626,bbknn,Cell type
634,0.003589240601286292,bbknn,Cell type
635,0.06113853305578232,bbknn,Cell type
636,0.02030858024954796,bbknn,Cell type
637,0.07055402547121048,bbknn,Cell type
638,0.020714566111564636,bbknn,Cell type
639,0.027931666001677513,bbknn,Cell type
640,0.019080447033047676,bbknn,Cell type
641,0.040895454585552216,bbknn,Cell type
642,0.06598848104476929,bbknn,Cell type
643,0.06126340851187706,bbknn,Cell type
644,0.032927609980106354,bbknn,Cell type
645,0.030391938984394073,bbknn,Cell type
646,0.0077176508493721485,bbknn,Cell type
647,0.028212448582053185,bbknn,Cell type
648,0.05161047726869583,bbknn,Cell type
649,0.03554043918848038,bbknn,Cell type
650,0.01940673030912876,bbknn,Cell type
651,0.06758108735084534,bbknn,Cell type
652,0.042408544570207596,bbknn,Cell type
653,0.04591016098856926,bbknn,Cell type
654,0.0207503829151392,bbknn,Cell type
655,0.015683773905038834,bbknn,Cell type
656,0.050410836935043335,bbknn,Cell type
657,0.06298574805259705,bbknn,Cell type
658,0.011250011622905731,bbknn,Cell type
659,0.03315585479140282,bbknn,Cell type
660,-0.000976335781160742,bbknn,Cell type
661,0.029115239158272743,bbknn,Cell type
662,0.007662872318178415,bbknn,Cell type
663,0.03914604336023331,bbknn,Cell type
664,0.05065107345581055,bbknn,Cell type
665,0.06872919201850891,bbknn,Cell type
666,-0.007099031005054712,bbknn,Cell type
667,0.02975001186132431,bbknn,Cell type
668,0.030694860965013504,base,Batch
669,0.05494857579469681,base,Batch
670,0.052267998456954956,base,Batch
671,0.06635722517967224,base,Batch
672,0.04053397476673126,base,Batch
673,0.06137032434344292,base,Batch
674,0.06760761141777039,base,Batch
675,0.057862456887960434,base,Batch
676,0.057425130158662796,base,Batch
677,0.037821680307388306,base,Batch
678,0.06819373369216919,base,Batch
679,0.058783914893865585,base,Batch
680,0.053093649446964264,base,Batch
681,0.058466434478759766,base,Batch
682,0.05620574951171875,base,Batch
683,0.04283605515956879,base,Batch
